DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
2,116,n1->n2->n12->n22->n23->n24->n25->n35->n36->n37->n38->n39->n29->n30->n20->n10,5.4999e+12|1.38353e+13|2.05589e+11|6.89136e+12|5.1585e+13|1.17759e+12|2.26824e+10|2.36731e+13|8.69601e+10|7.24389e+13|1.15002e+09|8.3858e+12|4.43662e+12|1.83802e+11|5.32138e+11|2.62018e+13,6.48959e+11|7.23336e+12|5.40463e+10|5.3881e+12|4.60456e+13|2.01162e+11|7.07863e+09|3.46833e+12|5.64439e+10|1.28005e+13|4.14181e+08|1.1487e+12|2.79127e+12|1.55346e+11|2.21789e+11|8.71912e+12,0.00015285|0.000148714|1.73339e-05|0.000201899|6.64364e-05|0.000214835|2.48293e-05|0.000435829|0.000262492|3.15748e-05|0.000105823|6.12229e-05|0.000213383|6.14967e-05|0.000247429|0.000127206,0.003252|0.000441496|0.000156137|0.000177346|0.00216169|0.000504018|0.00526954|0.000115957|0.000864591|0.000190107|0.00411998|0.00610675|0.00492817|0.00135186|0.00522315|0.000265144,0.0179602|0.0348637|0.0116366|0.0147695|0.0228373|0.0443323|0.0411534|0.0196651|0.0446242|0.0430282|0.0177641|0.000135364|0.0496549|0.00529712|0.00611448|0.0409725,0.000546736|0.0478486|0.041832|0.0456659|0.037673|0.040963|0.0451075|0.0435367|0.0114974|0.0113199|0.0205171|0.014938|0.0210081|0.0112888|0.0463091|0.02493,0.956543|0.955815|0.913854|0.90843|0.903|0.94682|0.98336|0.965431|0.916187|0.947802|0.915954|0.952729|0.977322|0.979866|0.902472|0.903218,6.22817|4.1742|1.42439|2.55635|0.905766|4.85624|6.02932|3.34731|4.03886|6.22584|4.65468|2.09917|4.67833|2.49161|5.254|4.29151,79.8117|88.6198|13.2112|55.8812|67.5745|18.2346|88.4205|18.7034|29.3504|37.0378|69.5993|44.1502|83.4704|23.9015|29.3778,0.228393|0.218328|0.17699|0.183035|0.16557|0.244005|0.226371|0.163485|0.210454|0.188626|0.188323|0.162358|0.244973|0.228066|0.210878,0.725997|0.53516|0.78707|0.999468|0.122951|0.943216|0.191607|0.396049|0.532548|0.411593|0.397286|0.318407|0.347474|0.547282|0.138678,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,117,n1->n2->n3->n4->n14->n15->n5->n6->n7->n8->n18->n28->n29->n30->n20->n10,5.4999e+12|1.38353e+13|1.53335e+11|1.75942e+09|3.69121e+13|6.17253e+13|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|2.08257e+11|1.30221e+13|4.43662e+12|1.83802e+11|5.32138e+11|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|4.4632e+08|2.94889e+13|2.37721e+13|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|2.23663e+10|2.05619e+12|2.79127e+12|1.55346e+11|2.21789e+11|8.71912e+12,0.00015285|0.000148714|0.000989315|0.00014654|0.000455172|0.000365537|0.000163077|2.77636e-05|0.000279667|0.000102402|0.000171925|0.000271172|0.000213383|6.14967e-05|0.000247429|0.000127206,0.003252|0.000441496|0.000209305|0.00148041|0.00183051|0.000568282|0.000159363|0.00293787|0.00109524|0.000294904|0.00227311|0.00331108|0.00492817|0.00135186|0.00522315|0.000265144,0.0179602|0.0348637|0.0101203|0.0328667|0.0310073|0.000619861|0.0136578|0.041372|0.0184116|0.00528751|0.0373366|0.0287435|0.0496549|0.00529712|0.00611448|0.0409725,0.000546736|0.0478486|0.0269719|0.0360108|0.0319606|0.0254867|0.02637|0.0296728|0.00251899|0.0169153|0.0258287|0.0431463|0.0210081|0.0112888|0.0463091|0.02493,0.956543|0.955815|0.945731|0.960947|0.965597|0.948183|0.982934|0.956179|0.913586|0.977494|0.957375|0.92765|0.977322|0.979866|0.902472|0.903218,6.22817|4.1742|3.59128|4.96524|0.103561|2.74568|4.26661|2.12743|1.21281|2.40861|2.48855|5.53936|4.67833|2.49161|5.254|4.29151,79.8117|37.015|10.4739|52.1141|92.5451|35.0583|37.2729|32.9383|55.4093|81.3396|43.2583|39.0733|83.4704|23.9015|29.3778,0.228393|0.220946|0.199542|0.24587|0.217749|0.240843|0.191968|0.242724|0.191098|0.184383|0.191747|0.196585|0.244973|0.228066|0.210878,0.725997|0.275354|0.200911|0.356378|0.738934|0.606669|0.389873|0.369932|0.821716|0.540078|0.748413|0.863895|0.347474|0.547282|0.138678,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,118,n1->n11->n21->n31->n32->n22->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.41937e+09|9.34158e+10|1.17872e+12|6.89136e+12|5.1585e+13|1.17759e+12|2.26824e+10|6.17253e+13|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|3.78731e+08|1.64589e+10|3.3013e+11|5.3881e+12|4.60456e+13|2.01162e+11|7.07863e+09|2.37721e+13|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.01809e-05|9.62101e-05|6.27032e-05|0.000201899|6.64364e-05|0.000214835|2.48293e-05|0.000365537|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000777165|0.00408916|0.00087854|0.000177346|0.00216169|0.000504018|0.00526954|0.000568282|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.016718|0.0447582|0.0291|0.0147695|0.0228373|0.0443323|0.0411534|0.000619861|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.00829965|0.00350572|0.0250492|0.0456659|0.037673|0.040963|0.0451075|0.0254867|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.942854|0.954608|0.944854|0.90843|0.903|0.94682|0.98336|0.948183|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|2.52817|2.93597|5.13861|2.55635|0.905766|4.85624|6.02932|2.74568|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|65.1286|89.2299|63.0993|86.2435|55.8812|67.5745|18.2346|54.7186|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.17251|0.16646|0.244826|0.20722|0.224682|0.183035|0.16557|0.244005|0.189144|0.240843|0.191968|0.242724|0.191098|0.247422|0.163358,0.827051|0.529375|0.387257|0.894814|0.142627|0.999468|0.122951|0.943216|0.194732|0.606669|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,119,n1->n11->n21->n22->n32->n33->n23->n24->n14->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.41937e+09|6.89136e+12|1.17872e+12|5.3486e+12|5.1585e+13|1.17759e+12|3.69121e+13|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|3.78731e+08|5.3881e+12|3.3013e+11|1.17387e+12|4.60456e+13|2.01162e+11|2.94889e+13|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.01809e-05|0.000201899|6.27032e-05|0.000399167|6.64364e-05|0.000214835|0.000455172|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000777165|0.000177346|0.00087854|0.00509684|0.00216169|0.000504018|0.00183051|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.016718|0.0147695|0.0291|0.00767461|0.0228373|0.0443323|0.0310073|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.00829965|0.0456659|0.0250492|0.0291341|0.037673|0.040963|0.0319606|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.942854|0.90843|0.944854|0.927105|0.903|0.94682|0.965597|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|2.52817|2.55635|5.13861|4.64436|0.905766|4.85624|0.103561|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|65.1286|34.0839|86.2435|67.4197|76.7594|67.5745|66.6304|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.17251|0.16646|0.20313|0.224682|0.190613|0.213966|0.16557|0.223371|0.24587|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.827051|0.529375|0.123831|0.142627|0.839596|0.164408|0.122951|0.83783|0.356378|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,120,n1->n11->n21->n22->n12->n13->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.41937e+09|6.89136e+12|2.05589e+11|5.5344e+11|1.53335e+11|1.75942e+09|3.69121e+13|6.17253e+13|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|3.78731e+08|5.3881e+12|5.40463e+10|9.08242e+10|8.74502e+10|4.4632e+08|2.94889e+13|2.37721e+13|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.01809e-05|0.000201899|1.73339e-05|2.12038e-05|0.000989315|0.00014654|0.000455172|0.000365537|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000777165|0.000177346|0.000156137|0.00133854|0.000209305|0.00148041|0.00183051|0.000568282|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.016718|0.0147695|0.0116366|0.0184047|0.0101203|0.0328667|0.0310073|0.000619861|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.00829965|0.0456659|0.041832|0.031308|0.0269719|0.0360108|0.0319606|0.0254867|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.942854|0.90843|0.913854|0.98666|0.945731|0.960947|0.965597|0.948183|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|2.52817|2.55635|1.42439|0.948718|3.59128|4.96524|0.103561|2.74568|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|65.1286|34.0839|13.2112|13.9548|83.9106|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.17251|0.16646|0.20313|0.17699|0.190483|0.206647|0.199542|0.24587|0.217749|0.203512|0.170335|0.242724|0.191098|0.247422|0.163358,0.827051|0.529375|0.123831|0.78707|0.305271|0.189939|0.200911|0.356378|0.738934|0.580023|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,121,n1->n2->n12->n11->n21->n31->n32->n22->n23->n24->n14->n15->n16->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|2.05589e+11|5.65563e+13|2.41937e+09|9.34158e+10|1.17872e+12|6.89136e+12|5.1585e+13|1.17759e+12|3.69121e+13|6.17253e+13|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|5.40463e+10|3.81621e+13|3.78731e+08|1.64589e+10|3.3013e+11|5.3881e+12|4.60456e+13|2.01162e+11|2.94889e+13|2.37721e+13|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|1.73339e-05|3.58423e-05|1.01809e-05|9.62101e-05|6.27032e-05|0.000201899|6.64364e-05|0.000214835|0.000455172|0.000365537|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000156137|0.000127835|0.000777165|0.00408916|0.00087854|0.000177346|0.00216169|0.000504018|0.00183051|0.000568282|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0116366|0.0470176|0.016718|0.0447582|0.0291|0.0147695|0.0228373|0.0443323|0.0310073|0.000619861|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.041832|0.0468531|0.00829965|0.00350572|0.0250492|0.0456659|0.037673|0.040963|0.0319606|0.0254867|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.913854|0.950579|0.942854|0.954608|0.944854|0.90843|0.903|0.94682|0.965597|0.948183|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|1.42439|4.0358|2.52817|2.93597|5.13861|2.55635|0.905766|4.85624|0.103561|2.74568|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|88.6198|24.4191|65.1286|89.2299|63.0993|86.2435|55.8812|67.5745|66.6304|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228393|0.218328|0.167139|0.16646|0.244826|0.20722|0.224682|0.183035|0.16557|0.223371|0.217749|0.203512|0.170335|0.242724|0.191098|0.247422|0.163358,0.725997|0.53516|0.726505|0.529375|0.387257|0.894814|0.142627|0.999468|0.122951|0.83783|0.738934|0.580023|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,122,n1->n2->n3->n4->n5->n6->n16->n17->n7->n8->n9->n19->n18->n28->n29->n30->n20->n10,5.4999e+12|1.38353e+13|1.53335e+11|1.75942e+09|1.32985e+12|2.83166e+09|4.99557e+10|5.2065e+11|1.70314e+11|7.36068e+10|7.28667e+12|1.60792e+09|2.08257e+11|1.30221e+13|4.43662e+12|1.83802e+11|5.32138e+11|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|4.4632e+08|4.5847e+11|1.10743e+09|8.87997e+09|1.64371e+11|1.24554e+11|6.47234e+10|4.6263e+12|2.02403e+08|2.23663e+10|2.05619e+12|2.79127e+12|1.55346e+11|2.21789e+11|8.71912e+12,0.00015285|0.000148714|0.000989315|0.00014654|0.000163077|2.77636e-05|0.000113525|0.000193857|0.000279667|0.000102402|1.66587e-05|0.00020417|0.000171925|0.000271172|0.000213383|6.14967e-05|0.000247429|0.000127206,0.003252|0.000441496|0.000209305|0.00148041|0.000159363|0.00293787|0.000563062|0.00794335|0.00109524|0.000294904|0.00164938|0.00979739|0.00227311|0.00331108|0.00492817|0.00135186|0.00522315|0.000265144,0.0179602|0.0348637|0.0101203|0.0328667|0.0136578|0.041372|0.0484966|0.0142611|0.0184116|0.00528751|0.0479548|0.000790162|0.0373366|0.0287435|0.0496549|0.00529712|0.00611448|0.0409725,0.000546736|0.0478486|0.0269719|0.0360108|0.02637|0.0296728|0.00864637|0.0346386|0.00251899|0.0169153|0.0201069|0.0278792|0.0258287|0.0431463|0.0210081|0.0112888|0.0463091|0.02493,0.956543|0.955815|0.945731|0.960947|0.982934|0.956179|0.930368|0.902379|0.913586|0.977494|0.90484|0.971346|0.957375|0.92765|0.977322|0.979866|0.902472|0.903218,6.22817|4.1742|3.59128|4.96524|4.26661|2.12743|1.84701|1.64864|1.21281|2.40861|5.80128|5.19478|2.48855|5.53936|4.67833|2.49161|5.254|4.29151,79.8117|37.015|10.4739|81.7362|37.2729|50.0569|32.2763|59.8148|55.4093|99.595|99.0064|28.0546|43.2583|39.0733|83.4704|23.9015|29.3778,0.228393|0.220946|0.199542|0.174783|0.191968|0.170335|0.219818|0.239148|0.191098|0.247422|0.169129|0.168115|0.191747|0.196585|0.244973|0.228066|0.210878,0.725997|0.275354|0.200911|0.219292|0.389873|0.600597|0.130249|0.525316|0.821716|0.597712|0.377874|0.490037|0.748413|0.863895|0.347474|0.547282|0.138678,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,123,n1->n11->n12->n2->n3->n4->n14->n13->n23->n24->n25->n26->n16->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.05589e+11|1.38353e+13|1.53335e+11|1.75942e+09|3.69121e+13|5.5344e+11|5.1585e+13|1.17759e+12|2.26824e+10|1.38574e+10|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|5.40463e+10|7.23336e+12|8.74502e+10|4.4632e+08|2.94889e+13|9.08242e+10|4.60456e+13|2.01162e+11|7.07863e+09|1.18442e+10|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.73339e-05|0.000148714|0.000989315|0.00014654|0.000455172|2.12038e-05|6.64364e-05|0.000214835|2.48293e-05|0.000138812|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000156137|0.000441496|0.000209305|0.00148041|0.00183051|0.00133854|0.00216169|0.000504018|0.00526954|0.000699826|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.0116366|0.0348637|0.0101203|0.0328667|0.0310073|0.0184047|0.0228373|0.0443323|0.0411534|0.0280187|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.041832|0.0478486|0.0269719|0.0360108|0.0319606|0.031308|0.037673|0.040963|0.0451075|0.0171301|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.913854|0.955815|0.945731|0.960947|0.965597|0.98666|0.903|0.94682|0.98336|0.927413|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|1.42439|4.1742|3.59128|4.96524|0.103561|0.948718|0.905766|4.85624|6.02932|1.51622|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|24.4191|88.6198|37.015|10.4739|52.1141|56.34|51.9585|67.5745|18.2346|55.6995|11.0615|50.0569|32.9383|55.4093|99.595|65.9961,0.17251|0.167139|0.218328|0.220946|0.199542|0.24587|0.245639|0.246371|0.16557|0.244005|0.18627|0.184807|0.170335|0.242724|0.191098|0.247422|0.163358,0.827051|0.726505|0.53516|0.275354|0.200911|0.356378|0.226162|0.635286|0.122951|0.943216|0.157575|0.184807|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,124,n1->n2->n3->n13->n14->n15->n5->n6->n7->n17->n27->n37->n38->n39->n40->n30->n20->n10,5.4999e+12|1.38353e+13|1.53335e+11|5.5344e+11|3.69121e+13|6.17253e+13|1.32985e+12|2.83166e+09|1.70314e+11|5.2065e+11|2.58309e+09|7.24389e+13|1.15002e+09|8.3858e+12|2.29206e+10|1.83802e+11|5.32138e+11|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|9.08242e+10|2.94889e+13|2.37721e+13|4.5847e+11|1.10743e+09|1.24554e+11|1.64371e+11|8.1041e+08|1.28005e+13|4.14181e+08|1.1487e+12|6.61094e+09|1.55346e+11|2.21789e+11|8.71912e+12,0.00015285|0.000148714|0.000989315|2.12038e-05|0.000455172|0.000365537|0.000163077|2.77636e-05|0.000279667|0.000193857|0.00059638|3.15748e-05|0.000105823|6.12229e-05|2.30699e-05|6.14967e-05|0.000247429|0.000127206,0.003252|0.000441496|0.000209305|0.00133854|0.00183051|0.000568282|0.000159363|0.00293787|0.00109524|0.00794335|0.00182097|0.000190107|0.00411998|0.00610675|0.00114617|0.00135186|0.00522315|0.000265144,0.0179602|0.0348637|0.0101203|0.0184047|0.0310073|0.000619861|0.0136578|0.041372|0.0184116|0.0142611|0.0260488|0.0430282|0.0177641|0.000135364|0.0353348|0.00529712|0.00611448|0.0409725,0.000546736|0.0478486|0.0269719|0.031308|0.0319606|0.0254867|0.02637|0.0296728|0.00251899|0.0346386|0.0214296|0.0113199|0.0205171|0.014938|0.0287647|0.0112888|0.0463091|0.02493,0.956543|0.955815|0.945731|0.98666|0.965597|0.948183|0.982934|0.956179|0.913586|0.902379|0.944118|0.947802|0.915954|0.952729|0.908845|0.979866|0.902472|0.903218,6.22817|4.1742|3.59128|0.948718|0.103561|2.74568|4.26661|2.12743|1.21281|1.64864|1.31493|6.22584|4.65468|2.09917|5.30558|2.49161|5.254|4.29151,79.8117|37.015|83.9106|56.34|92.5451|35.0583|37.2729|32.9383|59.8148|72.2829|44.8869|37.0378|69.5993|86.0567|98.0873|23.9015|29.3778,0.228393|0.220946|0.206647|0.245639|0.217749|0.240843|0.191968|0.242724|0.239148|0.216563|0.214388|0.188626|0.188323|0.172155|0.193002|0.228066|0.210878,0.725997|0.275354|0.189939|0.226162|0.738934|0.606669|0.389873|0.369932|0.525316|0.478949|0.862187|0.411593|0.397286|0.496938|0.416215|0.547282|0.138678,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,125,n1->n11->n12->n13->n14->n24->n34->n35->n36->n37->n38->n39->n49->n50->n40->n30->n20->n10,5.4999e+12|5.65563e+13|2.05589e+11|5.5344e+11|3.69121e+13|1.17759e+12|1.56288e+10|2.36731e+13|8.69601e+10|7.24389e+13|1.15002e+09|8.3858e+12|4.40453e+10|1.38504e+09|2.29206e+10|1.83802e+11|5.32138e+11|2.62018e+13,6.48959e+11|3.81621e+13|5.40463e+10|9.08242e+10|2.94889e+13|2.01162e+11|7.33382e+09|3.46833e+12|5.64439e+10|1.28005e+13|4.14181e+08|1.1487e+12|2.37099e+10|5.01344e+08|6.61094e+09|1.55346e+11|2.21789e+11|8.71912e+12,0.00015285|3.58423e-05|1.73339e-05|2.12038e-05|0.000455172|0.000214835|3.23779e-05|0.000435829|0.000262492|3.15748e-05|0.000105823|6.12229e-05|2.3314e-05|3.6734e-05|2.30699e-05|6.14967e-05|0.000247429|0.000127206,0.003252|0.000127835|0.000156137|0.00133854|0.00183051|0.000504018|0.00105266|0.000115957|0.000864591|0.000190107|0.00411998|0.00610675|0.000214539|0.00156118|0.00114617|0.00135186|0.00522315|0.000265144,0.0179602|0.0470176|0.0116366|0.0184047|0.0310073|0.0443323|0.0474323|0.0196651|0.0446242|0.0430282|0.0177641|0.000135364|0.00224821|0.0217302|0.0353348|0.00529712|0.00611448|0.0409725,0.000546736|0.0468531|0.041832|0.031308|0.0319606|0.040963|0.0190654|0.0435367|0.0114974|0.0113199|0.0205171|0.014938|0.043662|0.0461656|0.0287647|0.0112888|0.0463091|0.02493,0.956543|0.950579|0.913854|0.98666|0.965597|0.94682|0.983195|0.965431|0.916187|0.947802|0.915954|0.952729|0.965883|0.927342|0.908845|0.979866|0.902472|0.903218,6.22817|4.0358|1.42439|0.948718|0.103561|4.85624|6.20116|3.34731|4.03886|6.22584|4.65468|2.09917|0.250991|4.2672|5.30558|2.49161|5.254|4.29151,30.2686|24.4191|13.9548|56.34|66.6304|58.7029|31.5608|18.7034|29.3504|37.0378|69.5993|95.0453|38.9947|91.3525|98.0873|23.9015|29.3778,0.17251|0.167139|0.190483|0.245639|0.223371|0.209145|0.229646|0.163485|0.210454|0.188626|0.188323|0.240344|0.206431|0.236965|0.193002|0.228066|0.210878,0.827051|0.726505|0.305271|0.226162|0.83783|0.654975|0.453439|0.396049|0.532548|0.411593|0.397286|0.132675|0.32654|0.24686|0.416215|0.547282|0.138678,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
