DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
4,148,S->e0->b5->b4->e7->t6->t7->e8->D,1.04585e+09|1.67161e+10|1.03166e+09|5.97596e+10|6.53211e+11|1.48943e+11|2.11867e+11|1.676e+10|2.91528e+10,2.9156e+08|1.71523e+09|2.05256e+08|1.53727e+10|1.94062e+11|1.24834e+11|3.51606e+10|9.33144e+09|2.25934e+10,4.66357e-05|0.000940268|0.00012885|2.16709e-05|0.000204281|3.76373e-05|0.000421728|1.47558e-05|0.000334307,0.000214776|0.000278589|0.000465787|0.00303131|0.000263132|0.00228187|0.00296967|0.00353863|0.00249104,0.0225545|0.0407438|0.0136023|0.0392354|0.0489622|0.00270272|0.0110977|0.0294993|0.0139303,0.0201185|0.00843224|0.0230019|0.00683317|0.00490399|0.047793|0.0225608|0.00553752|0.0354472,0.972928|0.926942|0.917245|0.937378|0.978776|0.993172|0.943966|0.907553|0.990074,5.6117|2.62811|3.32773|5.61029|3.73282|4.64374|5.19249|4.71764|0.575287,77.6192|58.7029|50.0569|18.2346|27.3217|64.4551|93.5115|40.979,0.169854|0.224005|0.227456|0.187161|0.160393|0.229922|0.244331|0.218328,0.185818|0.690804|0.977864|0.329668|0.556511|0.438885|0.331598|0.53516,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,149,S->a1->e0->t17->t18->e1->b1->a2->e2->D,1.04585e+09|6.33679e+11|1.67161e+10|6.91088e+13|1.91089e+11|4.18821e+10|9.25783e+10|4.02604e+11|3.88502e+11|2.91528e+10,2.9156e+08|1.39467e+11|1.71523e+09|7.89105e+12|2.73037e+10|2.63257e+10|6.87453e+10|1.08012e+11|8.42896e+10|2.25934e+10,4.66357e-05|3.77664e-05|0.000940268|0.000701017|3.07778e-05|0.000822975|0.000238509|8.48796e-05|2.06087e-05|0.000334307,0.000214776|0.000303829|0.000278589|0.00136654|0.00511429|0.00563104|0.00116274|0.000262153|0.000105589|0.00249104,0.0225545|0.0041214|0.0407438|0.0352198|0.00172355|0.00767889|0.0193932|0.0411468|0.0123973|0.0139303,0.0201185|0.0248282|0.00843224|0.00745921|0.0354431|0.0388344|0.0406148|0.00991915|0.045701|0.0354472,0.972928|0.984337|0.926942|0.950672|0.994942|0.914055|0.967408|0.968079|0.97574|0.990074,5.6117|3.95936|2.62811|4.23181|0.0470171|5.73894|2.94308|4.77513|6.09339|0.575287,66.2586|72.2829|88.8597|37.0378|52.0957|86.2435|99.0064|28.0546|21.0603,0.189355|0.178473|0.228536|0.248401|0.242501|0.217685|0.215561|0.209213|0.191932,0.311205|0.508253|0.930465|0.96793|0.684453|0.708417|0.236497|0.927178|0.111694,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,150,S->b1->e1->t18->t19->e2->b6->a7->e3->D,1.04585e+09|9.25783e+10|4.18821e+10|1.91089e+11|6.38599e+09|3.88502e+11|3.4157e+12|8.12822e+11|3.19012e+09|2.91528e+10,2.9156e+08|6.87453e+10|2.63257e+10|2.73037e+10|3.01559e+09|8.42896e+10|1.28462e+12|2.5762e+11|1.24734e+09|2.25934e+10,4.66357e-05|0.000238509|0.000822975|3.07778e-05|1.3182e-05|2.06087e-05|1.53539e-05|8.79607e-05|3.26814e-05|0.000334307,0.000214776|0.00116274|0.00563104|0.00511429|0.0015121|0.000105589|0.00488447|0.00432186|0.00121866|0.00249104,0.0225545|0.0193932|0.00767889|0.00172355|0.0342|0.0123973|0.00874889|0.0372824|0.0160227|0.0139303,0.0201185|0.0406148|0.0388344|0.0354431|0.0294073|0.045701|0.0382406|0.0170689|0.0141733|0.0354472,0.972928|0.967408|0.914055|0.994942|0.934693|0.97574|0.934254|0.976055|0.954515|0.990074,5.6117|2.94308|5.73894|0.0470171|4.38115|6.09339|4.91823|5.36365|1.15182|0.575287,90.7492|86.2435|52.0957|88.6669|59.2872|55.6995|56.2706|34.0839|97.0433,0.195393|0.217685|0.242501|0.172831|0.243541|0.200617|0.190374|0.183192|0.185253,0.768099|0.708417|0.684453|0.743432|0.475034|0.669202|0.649863|0.252947|0.39754,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,151,S->a1->e0->t8->t9->e1->a6->b7->e4->D,1.04585e+09|6.33679e+11|1.67161e+10|2.62557e+12|1.55307e+11|4.18821e+10|2.99103e+13|1.07489e+10|2.2165e+11|2.91528e+10,2.9156e+08|1.39467e+11|1.71523e+09|1.15449e+12|2.73242e+10|2.63257e+10|3.51508e+12|1.65206e+09|9.91926e+10|2.25934e+10,4.66357e-05|3.77664e-05|0.000940268|0.000199368|2.62334e-05|0.000822975|0.000141137|9.86397e-05|1.80453e-05|0.000334307,0.000214776|0.000303829|0.000278589|0.000347488|0.00149846|0.00563104|0.000860096|0.000116378|0.00726421|0.00249104,0.0225545|0.0041214|0.0407438|0.0185856|0.0116277|0.00767889|0.0307141|0.0112649|0.0252862|0.0139303,0.0201185|0.0248282|0.00843224|0.00228311|0.00321044|0.0388344|0.0223638|0.0362006|0.0409764|0.0354472,0.972928|0.984337|0.926942|0.974759|0.972913|0.914055|0.937871|0.979551|0.962121|0.990074,5.6117|3.95936|2.62811|2.72061|2.36543|5.73894|2.96491|0.507589|4.46107|0.575287,66.2586|72.2829|59.7094|70.8805|26.2497|23.9015|66.6304|88.4205|69.1985,0.189355|0.178473|0.204236|0.249641|0.165192|0.167521|0.238218|0.174354|0.184682,0.311205|0.508253|0.256399|0.157297|0.17249|0.451249|0.916127|0.705995|0.830683,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,152,S->a1->a2->b1->e1->t18->t19->t20->e3->D,1.04585e+09|6.33679e+11|4.02604e+11|9.25783e+10|4.18821e+10|1.91089e+11|6.38599e+09|9.36423e+11|3.19012e+09|2.91528e+10,2.9156e+08|1.39467e+11|1.08012e+11|6.87453e+10|2.63257e+10|2.73037e+10|3.01559e+09|1.51046e+11|1.24734e+09|2.25934e+10,4.66357e-05|3.77664e-05|8.48796e-05|0.000238509|0.000822975|3.07778e-05|1.3182e-05|0.000133743|3.26814e-05|0.000334307,0.000214776|0.000303829|0.000262153|0.00116274|0.00563104|0.00511429|0.0015121|0.00580516|0.00121866|0.00249104,0.0225545|0.0041214|0.0411468|0.0193932|0.00767889|0.00172355|0.0342|0.0333417|0.0160227|0.0139303,0.0201185|0.0248282|0.00991915|0.0406148|0.0388344|0.0354431|0.0294073|0.0235896|0.0141733|0.0354472,0.972928|0.984337|0.968079|0.967408|0.914055|0.994942|0.934693|0.93055|0.954515|0.990074,5.6117|3.95936|4.77513|2.94308|5.73894|0.0470171|4.38115|0.539639|1.15182|0.575287,66.2586|79.8117|99.0064|86.2435|52.0957|88.6669|69.5993|38.9947|97.0433,0.189355|0.202682|0.215561|0.217685|0.242501|0.172831|0.214072|0.160325|0.185253,0.311205|0.613658|0.236497|0.708417|0.684453|0.743432|0.721582|0.156314|0.39754,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,153,S->a1->a2->b3->a4->a3->b2->b1->e1->D,1.04585e+09|6.33679e+11|4.02604e+11|2.00825e+13|9.23622e+13|7.48764e+11|2.90016e+13|9.25783e+10|4.18821e+10|2.91528e+10,2.9156e+08|1.39467e+11|1.08012e+11|3.38232e+12|2.43028e+13|5.46099e+11|4.92459e+12|6.87453e+10|2.63257e+10|2.25934e+10,4.66357e-05|3.77664e-05|8.48796e-05|0.000101475|0.000424455|3.82033e-05|2.19171e-05|0.000238509|0.000822975|0.000334307,0.000214776|0.000303829|0.000262153|0.00958837|0.00308432|0.00579742|0.00193022|0.00116274|0.00563104|0.00249104,0.0225545|0.0041214|0.0411468|0.000607045|0.0226435|0.0364705|0.0485997|0.0193932|0.00767889|0.0139303,0.0201185|0.0248282|0.00991915|0.0278243|0.0463474|0.0399375|0.0123628|0.0406148|0.0388344|0.0354472,0.972928|0.984337|0.968079|0.948667|0.93747|0.963135|0.923719|0.967408|0.914055|0.990074,5.6117|3.95936|4.77513|5.07334|3.55293|5.31773|0.876497|2.94308|5.73894|0.575287,66.2586|79.8117|29.3778|13.9548|37.015|24.4191|37.2729|86.2435|12.7315,0.189355|0.202682|0.179401|0.193653|0.184024|0.2138|0.176588|0.217685|0.173179,0.311205|0.613658|0.342909|0.501429|0.873712|0.497711|0.671987|0.708417|0.773111,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,154,S->e0->t8->t7->e8->a5->a4->b3->e5->D,1.04585e+09|1.67161e+10|2.62557e+12|2.11867e+11|1.676e+10|3.38619e+09|9.23622e+13|2.00825e+13|3.80763e+12|2.91528e+10,2.9156e+08|1.71523e+09|1.15449e+12|3.51606e+10|9.33144e+09|5.69491e+08|2.43028e+13|3.38232e+12|2.85598e+12|2.25934e+10,4.66357e-05|0.000940268|0.000199368|0.000421728|1.47558e-05|0.000480167|0.000424455|0.000101475|0.000168737|0.000334307,0.000214776|0.000278589|0.000347488|0.00296967|0.00353863|0.00062102|0.00308432|0.00958837|0.000360109|0.00249104,0.0225545|0.0407438|0.0185856|0.0110977|0.0294993|0.0197042|0.0226435|0.000607045|0.00497548|0.0139303,0.0201185|0.00843224|0.00228311|0.0225608|0.00553752|0.0122991|0.0463474|0.0278243|0.0303125|0.0354472,0.972928|0.926942|0.974759|0.943966|0.907553|0.946703|0.93747|0.948667|0.906304|0.990074,5.6117|2.62811|2.72061|5.19249|4.71764|5.0631|3.55293|5.07334|1.51609|0.575287,77.6192|59.7094|67.4197|93.5115|84.7043|88.6198|13.9548|76.7594|48.5398,0.169854|0.204236|0.1873|0.244331|0.201895|0.214218|0.193653|0.176802|0.228393,0.185818|0.256399|0.255722|0.331598|0.142726|0.44019|0.501429|0.943935|0.725997,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,155,S->a1->e0->t17->t18->e1->b1->b2->e3->D,1.04585e+09|6.33679e+11|1.67161e+10|6.91088e+13|1.91089e+11|4.18821e+10|9.25783e+10|2.90016e+13|3.19012e+09|2.91528e+10,2.9156e+08|1.39467e+11|1.71523e+09|7.89105e+12|2.73037e+10|2.63257e+10|6.87453e+10|4.92459e+12|1.24734e+09|2.25934e+10,4.66357e-05|3.77664e-05|0.000940268|0.000701017|3.07778e-05|0.000822975|0.000238509|2.19171e-05|3.26814e-05|0.000334307,0.000214776|0.000303829|0.000278589|0.00136654|0.00511429|0.00563104|0.00116274|0.00193022|0.00121866|0.00249104,0.0225545|0.0041214|0.0407438|0.0352198|0.00172355|0.00767889|0.0193932|0.0485997|0.0160227|0.0139303,0.0201185|0.0248282|0.00843224|0.00745921|0.0354431|0.0388344|0.0406148|0.0123628|0.0141733|0.0354472,0.972928|0.984337|0.926942|0.950672|0.994942|0.914055|0.967408|0.923719|0.954515|0.990074,5.6117|3.95936|2.62811|4.23181|0.0470171|5.73894|2.94308|0.876497|1.15182|0.575287,66.2586|72.2829|88.8597|37.0378|52.0957|86.2435|37.2729|67.5745|97.0433,0.189355|0.178473|0.228536|0.248401|0.242501|0.217685|0.176588|0.189833|0.185253,0.311205|0.508253|0.930465|0.96793|0.684453|0.708417|0.671987|0.681784|0.39754,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,156,S->b1->e1->t18->t17->e0->b5->a4->e6->D,1.04585e+09|9.25783e+10|4.18821e+10|1.91089e+11|6.91088e+13|1.67161e+10|1.03166e+09|9.23622e+13|2.01157e+09|2.91528e+10,2.9156e+08|6.87453e+10|2.63257e+10|2.73037e+10|7.89105e+12|1.71523e+09|2.05256e+08|2.43028e+13|7.11907e+08|2.25934e+10,4.66357e-05|0.000238509|0.000822975|3.07778e-05|0.000701017|0.000940268|0.00012885|0.000424455|2.09255e-05|0.000334307,0.000214776|0.00116274|0.00563104|0.00511429|0.00136654|0.000278589|0.000465787|0.00308432|0.0016627|0.00249104,0.0225545|0.0193932|0.00767889|0.00172355|0.0352198|0.0407438|0.0136023|0.0226435|0.0395433|0.0139303,0.0201185|0.0406148|0.0388344|0.0354431|0.00745921|0.00843224|0.0230019|0.0463474|0.041094|0.0354472,0.972928|0.967408|0.914055|0.994942|0.950672|0.926942|0.917245|0.93747|0.929407|0.990074,5.6117|2.94308|5.73894|0.0470171|4.23181|2.62811|3.32773|3.55293|3.44918|0.575287,90.7492|86.2435|52.0957|37.0378|88.8597|58.7029|13.2112|10.3361|57.1366,0.195393|0.217685|0.242501|0.248401|0.228536|0.224005|0.196873|0.236524|0.17251,0.768099|0.708417|0.684453|0.96793|0.930465|0.690804|0.263749|0.968123|0.827051,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,157,S->a1->b2->b1->e1->a6->b7->b8->e6->D,1.04585e+09|6.33679e+11|2.90016e+13|9.25783e+10|4.18821e+10|2.99103e+13|1.07489e+10|2.5727e+13|2.01157e+09|2.91528e+10,2.9156e+08|1.39467e+11|4.92459e+12|6.87453e+10|2.63257e+10|3.51508e+12|1.65206e+09|1.61401e+13|7.11907e+08|2.25934e+10,4.66357e-05|3.77664e-05|2.19171e-05|0.000238509|0.000822975|0.000141137|9.86397e-05|0.000548742|2.09255e-05|0.000334307,0.000214776|0.000303829|0.00193022|0.00116274|0.00563104|0.000860096|0.000116378|0.00249377|0.0016627|0.00249104,0.0225545|0.0041214|0.0485997|0.0193932|0.00767889|0.0307141|0.0112649|0.0337077|0.0395433|0.0139303,0.0201185|0.0248282|0.0123628|0.0406148|0.0388344|0.0223638|0.0362006|0.0262547|0.041094|0.0354472,0.972928|0.984337|0.923719|0.967408|0.914055|0.937871|0.979551|0.962015|0.929407|0.990074,5.6117|3.95936|0.876497|2.94308|5.73894|2.96491|0.507589|5.77494|3.44918|0.575287,66.2586|65.9961|37.2729|86.2435|23.9015|66.6304|99.595|42.5138|57.1366,0.189355|0.215315|0.176588|0.217685|0.167521|0.238218|0.23979|0.184355|0.17251,0.311205|0.545981|0.671987|0.708417|0.451249|0.916127|0.18779|0.345552|0.827051,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,158,S->b1->b2->b3->e5->t4->t3->t2->e3->D,1.04585e+09|9.25783e+10|2.90016e+13|2.00825e+13|3.80763e+12|2.02544e+09|1.70998e+13|2.71799e+12|3.19012e+09|2.91528e+10,2.9156e+08|6.87453e+10|4.92459e+12|3.38232e+12|2.85598e+12|7.9869e+08|6.49615e+12|9.40624e+11|1.24734e+09|2.25934e+10,4.66357e-05|0.000238509|2.19171e-05|0.000101475|0.000168737|1.73001e-05|0.00017928|0.000741166|3.26814e-05|0.000334307,0.000214776|0.00116274|0.00193022|0.00958837|0.000360109|0.000308695|0.000508837|0.000589968|0.00121866|0.00249104,0.0225545|0.0193932|0.0485997|0.000607045|0.00497548|0.016439|0.0339743|0.0417931|0.0160227|0.0139303,0.0201185|0.0406148|0.0123628|0.0278243|0.0303125|0.0365515|0.0385198|0.00375697|0.0141733|0.0354472,0.972928|0.967408|0.923719|0.948667|0.906304|0.917462|0.994832|0.970284|0.954515|0.990074,5.6117|2.94308|0.876497|5.07334|1.51609|1.04146|3.09424|6.2106|1.15182|0.575287,90.7492|37.2729|35.0583|76.7594|61.2747|44.1502|83.4704|95.0453|97.0433,0.195393|0.176588|0.194175|0.176802|0.221021|0.168848|0.198412|0.248793|0.185253,0.768099|0.671987|0.931852|0.943935|0.136163|0.138662|0.910995|0.704786|0.39754,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,159,S->b1->b2->e3->a7->a6->b7->b8->e6->D,1.04585e+09|9.25783e+10|2.90016e+13|3.19012e+09|8.12822e+11|2.99103e+13|1.07489e+10|2.5727e+13|2.01157e+09|2.91528e+10,2.9156e+08|6.87453e+10|4.92459e+12|1.24734e+09|2.5762e+11|3.51508e+12|1.65206e+09|1.61401e+13|7.11907e+08|2.25934e+10,4.66357e-05|0.000238509|2.19171e-05|3.26814e-05|8.79607e-05|0.000141137|9.86397e-05|0.000548742|2.09255e-05|0.000334307,0.000214776|0.00116274|0.00193022|0.00121866|0.00432186|0.000860096|0.000116378|0.00249377|0.0016627|0.00249104,0.0225545|0.0193932|0.0485997|0.0160227|0.0372824|0.0307141|0.0112649|0.0337077|0.0395433|0.0139303,0.0201185|0.0406148|0.0123628|0.0141733|0.0170689|0.0223638|0.0362006|0.0262547|0.041094|0.0354472,0.972928|0.967408|0.923719|0.954515|0.976055|0.937871|0.979551|0.962015|0.929407|0.990074,5.6117|2.94308|0.876497|1.15182|5.36365|2.96491|0.507589|5.77494|3.44918|0.575287,90.7492|37.2729|67.5745|34.0839|83.9106|66.6304|99.595|42.5138|57.1366,0.195393|0.176588|0.189833|0.183192|0.18285|0.238218|0.23979|0.184355|0.17251,0.768099|0.671987|0.681784|0.252947|0.307093|0.916127|0.18779|0.345552|0.827051,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,160,S->e0->a1->b2->b3->e5->t13->t14->e6->D,1.04585e+09|1.67161e+10|6.33679e+11|2.90016e+13|2.00825e+13|3.80763e+12|3.91225e+09|5.60231e+11|2.01157e+09|2.91528e+10,2.9156e+08|1.71523e+09|1.39467e+11|4.92459e+12|3.38232e+12|2.85598e+12|6.44496e+08|1.1952e+11|7.11907e+08|2.25934e+10,4.66357e-05|0.000940268|3.77664e-05|2.19171e-05|0.000101475|0.000168737|3.54112e-05|0.000124967|2.09255e-05|0.000334307,0.000214776|0.000278589|0.000303829|0.00193022|0.00958837|0.000360109|0.000634765|0.000277745|0.0016627|0.00249104,0.0225545|0.0407438|0.0041214|0.0485997|0.000607045|0.00497548|0.026452|0.00121147|0.0395433|0.0139303,0.0201185|0.00843224|0.0248282|0.0123628|0.0278243|0.0303125|4.94997e-05|0.0470683|0.041094|0.0354472,0.972928|0.926942|0.984337|0.923719|0.948667|0.906304|0.915378|0.910289|0.929407|0.990074,5.6117|2.62811|3.95936|0.876497|5.07334|1.51609|0.587895|0.797077|3.44918|0.575287,77.6192|72.2829|65.9961|35.0583|76.7594|43.8659|18.7034|46.986|57.1366,0.169854|0.178473|0.215315|0.194175|0.176802|0.209809|0.191847|0.218309|0.17251,0.185818|0.508253|0.545981|0.931852|0.943935|0.72993|0.211409|0.449248|0.827051,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,161,S->a1->a2->b3->b4->e7->t15->t14->e6->D,1.04585e+09|6.33679e+11|4.02604e+11|2.00825e+13|5.97596e+10|6.53211e+11|5.40423e+09|5.60231e+11|2.01157e+09|2.91528e+10,2.9156e+08|1.39467e+11|1.08012e+11|3.38232e+12|1.53727e+10|1.94062e+11|5.1762e+09|1.1952e+11|7.11907e+08|2.25934e+10,4.66357e-05|3.77664e-05|8.48796e-05|0.000101475|2.16709e-05|0.000204281|0.000171918|0.000124967|2.09255e-05|0.000334307,0.000214776|0.000303829|0.000262153|0.00958837|0.00303131|0.000263132|0.0016618|0.000277745|0.0016627|0.00249104,0.0225545|0.0041214|0.0411468|0.000607045|0.0392354|0.0489622|0.0493349|0.00121147|0.0395433|0.0139303,0.0201185|0.0248282|0.00991915|0.0278243|0.00683317|0.00490399|0.00442194|0.0470683|0.041094|0.0354472,0.972928|0.984337|0.968079|0.948667|0.937378|0.978776|0.992578|0.910289|0.929407|0.990074,5.6117|3.95936|4.77513|5.07334|5.61029|3.73282|1.28185|0.797077|3.44918|0.575287,66.2586|79.8117|29.3778|32.9383|18.2346|31.554|97.1045|46.986|57.1366,0.189355|0.202682|0.179401|0.228825|0.187161|0.209951|0.176752|0.218309|0.17251,0.311205|0.613658|0.342909|0.502646|0.329668|0.184689|0.398574|0.449248|0.827051,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
4,162,S->a1->e0->b5->b6->e2->t10->t9->e1->D,1.04585e+09|6.33679e+11|1.67161e+10|1.03166e+09|3.4157e+12|3.88502e+11|7.96486e+10|1.55307e+11|4.18821e+10|2.91528e+10,2.9156e+08|1.39467e+11|1.71523e+09|2.05256e+08|1.28462e+12|8.42896e+10|2.15029e+10|2.73242e+10|2.63257e+10|2.25934e+10,4.66357e-05|3.77664e-05|0.000940268|0.00012885|1.53539e-05|2.06087e-05|0.000426668|2.62334e-05|0.000822975|0.000334307,0.000214776|0.000303829|0.000278589|0.000465787|0.00488447|0.000105589|0.000438201|0.00149846|0.00563104|0.00249104,0.0225545|0.0041214|0.0407438|0.0136023|0.00874889|0.0123973|0.0379018|0.0116277|0.00767889|0.0139303,0.0201185|0.0248282|0.00843224|0.0230019|0.0382406|0.045701|0.0469772|0.00321044|0.0388344|0.0354472,0.972928|0.984337|0.926942|0.917245|0.934254|0.97574|0.962782|0.972913|0.914055|0.990074,5.6117|3.95936|2.62811|3.32773|4.91823|6.09339|2.71233|2.36543|5.73894|0.575287,66.2586|72.2829|58.7029|55.4093|55.6995|89.5651|23.5709|26.2497|12.7315,0.189355|0.178473|0.224005|0.201488|0.200617|0.225431|0.234431|0.165192|0.173179,0.311205|0.508253|0.690804|0.678273|0.669202|0.877667|0.675545|0.17249|0.773111,0.930513,0.824882,0.0443086,0.913318,0.0887345,0.490686,0.282751,0.545066,0.123361,0.920131,51.1071,1.03239e-10,12842,0.825948,65.2779,8.51548e-13,69945,0.870245,0.977329,0.122889,0.492838,0.772895,0.477114,0.148278,0.469748,0.258266,0.948152,91.1935,3.23525e-10,96364,0.841101,93.8642,1.92687e-11,48025
